subj_idx,rhythm,response,stim,rt,change_number
13,0,1,0,1.21044110006187,0
13,0,1,1,0.424464000039734,2
13,1,0,0,1.15516690001823,0
13,0,1,1,0.588825099985115,2
13,1,1,1,0.691040400066413,2
13,1,0,0,1.03794210008346,0
13,1,1,1,0.549857800011523,2
13,1,1,1,0.506309500080533,4
13,0,0,0,1.1088463999331,0
13,1,1,1,0.953028100077063,4
13,1,1,0,0.861009699990973,0
13,0,1,1,1.06599140004255,2
13,0,0,1,2.29056090000086,4
13,0,1,1,0.814285899978131,4
13,0,1,1,2.14403620001394,2
13,1,1,1,2.59320299990941,4
13,0,1,0,2.0800890000537,0
13,0,1,1,0.603881099959835,4
13,1,1,1,1.45605259994045,4
13,1,0,1,1.86744059994817,4
13,0,1,0,1.28677470004186,0
13,0,1,1,1.87181540008169,2
13,0,1,1,1.30558389995713,4
13,1,1,0,0.944666299968958,0
13,1,1,1,0.384895200026222,2
13,1,1,0,0.431871199980378,0
13,1,1,1,1.72881969995797,2
13,1,0,0,2.47676010010764,0
13,1,1,1,1.11715419997927,4
13,1,1,1,0.946980500011705,4
13,1,0,1,1.61968319991138,2
13,1,0,1,2.65600160008762,4
13,1,1,1,0.944698299979791,2
13,1,1,1,0.439495099941269,4
13,1,1,0,0.516812599962577,0
13,0,0,0,1.06344509997871,0
13,0,0,0,0.822959900018759,0
13,0,1,1,0.371411600033753,4
13,1,1,1,1.39654400001746,4
13,0,1,1,1.99331729998812,2
13,0,0,0,2.16327420005109,0
13,1,1,0,1.6513945000479,0
13,1,1,0,1.36219330003951,0
13,0,1,1,0.706724900053814,2
13,0,1,1,6.02078459993936,4
13,0,1,1,0.505905099911615,2
13,0,1,1,1.92477730009705,4
13,1,1,0,3.34122179995757,0
13,0,1,1,1.19816879997961,4
13,1,1,1,0.750337100005709,4
13,1,0,1,2.59078339999542,4
13,0,1,0,0.64700479991734,0
13,0,0,0,1.45593509997707,0
13,0,1,1,0.357630300102755,4
13,0,0,0,0.526626599952579,0
13,0,0,0,0.867031999980099,0
13,1,1,0,2.5394651000388,0
13,1,1,1,0.385043599992059,2
13,0,1,1,2.93774570000824,2
13,1,1,1,4.01685550005641,2
13,1,1,0,0.577763500041328,0
13,1,1,1,0.809366500005126,4
13,0,1,1,3.66012209991459,2
13,0,1,1,0.362949199974537,4
13,1,1,1,0.820681000011973,2
13,0,0,1,2.28502830001526,2
13,0,1,0,3.67238390003331,0
13,0,1,1,1.43353149993345,2
13,1,1,1,1.94377549993806,4
13,0,1,1,0.806641299976036,4
13,0,1,1,0.891152199939825,2
13,0,1,0,2.34586760005914,0
13,0,1,0,0.74822869990021,0
13,1,1,0,1.03933000005782,0
13,1,1,1,0.33610089996364,2
13,1,1,1,1.08340109989513,4
13,1,1,1,1.93086810002569,4
13,0,1,1,2.52010219998192,4
13,0,1,1,0.746847699978389,4
13,0,1,1,1.17251970001962,4
13,1,0,0,0.872406099922955,0
13,0,1,1,0.586377200088464,2
13,0,1,1,1.04082599992398,2
13,1,0,0,1.12985509994905,0
13,1,0,1,2.69991700001992,2
13,0,1,0,0.939902300015092,0
13,1,1,1,0.331767200026661,2
13,0,1,1,3.11528139992151,4
13,0,1,1,1.03104790009093,2
13,0,0,0,5.2699966999935,0
13,0,1,0,0.687936699949205,0
13,1,1,0,4.54882390005514,0
13,1,1,1,1.32998160005081,4
13,1,1,1,0.910384300048463,2
13,1,1,1,3.12230739998631,4
13,1,0,1,1.53400370001327,4
13,0,1,0,4.53672009997535,0
13,0,1,0,1.73451650002971,0
13,0,1,1,3.88174159999471,4
13,1,1,0,4.72271809994709,0
13,0,1,0,0.886263299966231,0
13,0,1,1,0.523806100012735,2
13,0,1,1,0.863935600034893,2
13,1,1,1,0.34685490000993,4
13,0,1,1,0.221608299994841,4
13,0,1,1,0.961564099998213,4
13,0,1,1,0.818726800032891,4
13,0,0,1,3.00929050007835,2
13,1,1,1,0.357785200001672,2
13,1,1,1,0.309158300049603,2
13,1,1,1,0.417742799967527,2
13,1,0,1,1.83372019999661,2
13,0,1,1,0.38617549999617,4
13,0,1,0,0.842732000048272,0
13,0,1,1,1.12783329992089,4
13,0,1,0,0.793874199967831,0
13,0,1,1,0.815145300002769,4
13,0,1,0,3.02134940004908,0
13,0,1,1,1.03723430004902,4
13,1,1,1,0.701280300039798,2
13,1,1,1,2.32262160000391,2
13,1,1,1,2.1150036000181,2
13,1,1,0,1.20208409999032,0
13,1,1,1,0.309321100008674,2
13,0,1,0,2.46765799995046,0
13,1,1,1,0.405625800020061,2
13,1,1,0,2.69697079993784,0
13,1,1,1,1.74532999994699,2
13,1,1,0,0.986854299902916,0
13,0,1,1,0.738392900093459,2
13,1,1,1,4.49020030000247,4
13,1,1,0,0.831778399995528,0
13,1,1,1,1.2357900000643,2
13,0,0,1,0.618472400004975,2
13,0,1,1,1.949507500045,2
13,0,1,1,1.12299439997878,2
13,1,1,1,1.2905573999742,4
13,0,1,0,1.43035439995583,0
13,0,1,1,0.645554399932735,2
13,1,0,0,1.62001670000609,0
13,1,1,1,0.528812399948947,2
13,0,1,1,0.292322400026023,4
13,1,1,1,1.03024130000267,2
13,1,1,1,1.70263129996601,2
13,1,1,0,2.24819229997229,0
13,0,1,0,0.763906399952248,0
13,1,1,1,0.923503900063224,4
13,0,1,1,0.771034899982624,4
13,1,0,1,0.914321999996901,2
13,1,1,1,0.609581100055948,2
13,1,0,1,3.60827329999302,2
13,0,1,1,1.93438190000597,2
13,0,1,1,1.45404350000899,4
13,0,1,0,0.908344099996611,0
13,1,1,1,0.928271300042979,4
13,1,1,1,0.493689799914137,2
13,0,1,1,0.540397700038739,2
13,0,1,1,1.01553350000177,4
13,0,1,0,1.03880079998635,0
13,0,1,0,0.90183430002071,0
13,0,0,1,1.25601809995715,4
13,1,1,0,0.723134099971503,0
13,1,0,1,1.10241769999266,2
13,1,1,1,0.301963099977002,2
13,1,1,1,0.792080200044438,2
13,0,0,1,3.79362319991924,2
13,1,1,1,1.05879270005971,4
13,1,1,1,0.721855400013737,4
13,1,1,1,0.815764000057243,2
13,1,1,1,0.935080499970354,4
13,1,1,0,0.636093899956904,0
13,0,1,1,0.300567000056617,4
13,1,1,1,0.825127499992959,2
13,0,1,1,1.40093360003084,2
13,0,1,1,0.85345920000691,4
13,1,1,1,0.911682600039057,2
13,1,1,1,4.5080019000452,2
13,0,1,1,0.671448500012048,2
13,1,1,0,3.89590410003439,0
13,1,1,0,1.6810320999939,0
13,1,1,1,0.325214499956928,4
13,0,1,1,0.488057499984279,2
13,1,1,1,0.902988699963316,4
13,0,0,0,0.752589199924842,0
13,0,1,1,0.306307299993932,2
13,0,1,0,2.11960470001213,0
13,1,1,1,2.12199240003247,2
13,1,1,0,1.93349359999411,0
13,0,1,1,1.07360010000411,4
13,0,1,0,0.872188500012271,0
13,1,1,1,1.22947679995559,4
13,1,1,1,1.25150409992784,4
13,0,1,1,0.880399100016803,4
13,0,1,1,1.65589779999573,4
13,1,0,0,1.08394639997277,0
13,0,1,1,0.453203900018707,2
13,0,1,0,1.91803009994328,0
13,1,0,0,2.68418320000637,0
13,1,1,1,0.411826700088568,4
13,1,1,0,0.290474100038409,0
13,1,1,0,1.17951029993128,0
13,0,1,1,1.45072520000394,2
13,1,1,0,0.323626699973829,0
13,1,1,1,0.447543999995105,2
13,0,1,1,0.901812499971129,4
13,1,1,1,1.35881589993369,4
13,1,0,1,1.2354156000074,4
13,1,0,0,0.659232800011523,0
13,1,1,1,1.16689879994374,4
13,0,1,0,0.610900999978185,0
13,0,1,0,1.45812680001836,0
13,1,1,1,0.988297300064005,2
13,0,1,0,0.28767190000508,0
13,1,1,0,0.935091899940744,0
13,0,0,1,1.1639885000186,4
13,1,0,0,2.10771769995335,0
13,1,1,1,0.504391100024804,4
13,1,1,0,0.672139500034973,0
13,1,1,0,1.59006780001801,0
13,1,1,0,0.603738700039685,0
13,1,1,1,0.359228100045584,4
13,1,1,1,1.12372839997988,4
13,0,1,1,0.608648799941875,2
13,0,1,0,0.588487499975599,0
14,1,0,0,0.982311200001277,0
14,1,1,1,1.04484749992844,4
14,1,1,0,2.09376990003511,0
14,1,1,1,1.04492899996694,2
14,0,1,1,0.952820800011978,2
14,0,0,0,1.41087380005047,0
14,1,0,1,1.01518139999826,2
14,1,1,1,1.20463510008994,4
14,0,0,1,1.72068819997367,2
14,0,0,0,1.60737640003208,0
14,0,1,0,1.08397500007413,0
14,0,1,1,0.965706699993461,4
14,0,1,1,1.02193589997478,4
14,1,0,0,1.39107710006647,0
14,1,1,0,1.06285979994573,0
14,1,0,0,1.26607730006799,0
14,1,1,1,0.96886609995272,4
14,0,1,0,1.62805759999901,0
14,1,1,1,0.972302899928764,4
14,1,0,0,1.27225120004732,0
14,1,1,1,0.681081600021571,4
14,1,1,0,1.44850100006443,0
14,0,1,1,2.21704030002002,4
14,1,0,1,1.08329630002845,4
14,1,1,0,1.06134080002084,0
14,0,0,0,1.33447470003739,0
14,0,1,0,1.04706410004292,0
14,1,1,0,1.03485300007742,0
14,1,1,1,0.965713200042956,4
14,1,1,1,0.881504599936306,2
14,0,1,1,0.974583399947733,2
14,0,0,0,0.934746099985205,0
14,0,1,1,0.91469819995109,4
14,0,0,0,1.24690040003043,0
14,1,1,1,0.945482300012372,4
14,1,0,0,1.13026170001831,0
14,0,1,0,1.51287780003622,0
14,1,1,1,0.721525899949484,2
14,1,1,1,1.15879280003719,2
14,1,1,1,1.24459629994817,4
14,1,1,0,2.31119919999037,0
14,1,0,1,0.933731200057082,2
14,1,1,1,0.753005000064149,4
14,0,1,1,0.990583900013007,4
14,1,1,1,0.711973799974658,4
14,1,1,1,0.624525899998844,4
14,0,1,1,1.95789129997138,4
14,1,0,1,2.83252970001195,4
14,1,1,0,0.700236100004986,0
14,0,1,1,1.10381589992903,4
14,1,0,0,0.849762499914505,0
14,0,0,1,1.07154979999177,2
14,0,1,1,1.47987649997231,4
14,1,1,0,0.86689419997856,0
14,1,1,1,0.760782800032757,2
14,1,1,1,1.4948013999965,4
14,1,1,0,0.766055800020695,0
14,1,1,1,1.0105074000312,4
14,1,0,1,0.958659099997021,2
14,1,1,1,1.72008230001666,4
14,0,0,1,1.3791166000301,4
14,0,1,0,1.44741869997233,0
14,0,1,1,1.12584430002607,4
14,1,0,1,1.01116440002806,2
14,1,1,0,0.877163199940696,0
14,0,0,0,1.73772470001131,0
14,0,1,0,1.03335020004306,0
14,0,1,1,0.688086900045164,2
14,0,1,1,0.795908199972473,4
14,0,1,1,1.21593240008224,2
14,0,1,1,0.726982300053351,4
14,0,1,0,0.94912630005274,0
14,1,0,1,1.26977650006302,2
14,1,1,0,0.662333099986427,0
14,1,1,1,1.01438500010408,2
14,1,1,1,0.735725299920887,2
14,1,1,1,0.57333619997371,2
14,0,0,0,1.45709629997145,0
14,0,1,1,2.06093089992646,4
14,0,1,0,1.36756090004928,0
14,0,1,0,1.08938709995709,0
14,1,1,1,0.794033800018951,4
14,0,1,1,1.15239389997441,2
14,0,0,1,1.1622557999799,2
14,1,1,0,1.20576929999515,0
14,1,1,1,0.883786000078544,2
14,0,1,1,0.717461700085551,2
14,1,0,1,0.897722200024873,4
14,0,0,1,1.20312550000381,2
14,1,0,1,1.65179740008898,2
14,0,1,1,1.50215970003046,4
14,0,1,1,1.2112146000145,2
14,1,1,1,1.17862999998033,4
14,1,1,1,1.06365040002856,4
14,0,1,0,0.718388800043613,0
14,1,0,0,0.689740999951027,0
14,0,1,0,0.786333999945782,0
14,0,1,0,0.476022999966517,0
14,1,1,1,0.533507499960251,2
14,0,0,1,0.912007099948823,2
14,0,1,1,0.535228900029324,2
14,0,1,1,0.856900000013411,4
14,0,0,0,1.02706860005856,0
14,1,1,0,0.840291099972092,0
14,0,1,1,0.378570999950171,2
14,0,1,1,1.04161319998093,4
14,0,0,0,1.32570379995741,0
14,0,1,1,2.48057180002797,4
14,0,1,1,1.25707709998824,4
14,1,1,0,0.922725100070238,0
14,0,1,1,0.833570000017062,2
14,1,0,1,1.5122679999331,4
14,0,0,1,1.69187109998893,2
14,0,0,0,1.57944040000439,0
14,1,0,1,1.0779694999801,2
14,0,1,1,0.672688800026663,2
14,1,1,1,0.938665500027128,4
14,0,0,0,0.857292099972256,0
14,0,0,0,0.910849599982612,0
14,0,0,0,1.51993930002209,0
14,1,1,0,0.950123299960978,0
14,0,1,1,0.362673900090158,2
14,1,1,1,1.15505489998031,2
14,1,1,1,1.08605090004858,4
14,0,1,1,0.580915700062178,4
14,1,1,1,1.72531840007287,2
14,1,1,0,1.49450349994004,0
14,0,0,1,1.62275109998882,4
14,1,1,1,0.849255900015123,2
14,1,1,1,0.916051300009713,4
14,0,1,1,0.71180779999122,2
14,1,0,0,1.30503020004835,0
14,0,1,0,1.02963330002967,0
14,1,1,1,0.613476400030777,2
14,0,1,1,0.83622010005638,2
14,1,1,1,1.27302520000376,4
14,1,1,0,0.945948599954136,0
14,1,0,0,0.878905999939889,0
14,0,0,1,1.13378219993319,2
14,1,1,1,1.01627989998087,4
14,1,0,1,1.36160940001719,4
14,1,1,1,1.46469829999842,4
14,0,1,0,1.12865690002218,0
14,1,0,1,2.27051079994999,4
14,0,1,1,0.921894500032067,2
14,0,1,1,0.941824200097471,4
14,1,0,0,1.15702889999375,0
14,1,1,0,1.33250400004908,0
14,1,0,1,0.79565369989723,2
14,1,1,1,0.713538500014693,2
14,1,0,0,1.46788290003315,0
14,1,1,1,0.865090799983591,4
14,1,0,1,1.08461669995449,2
14,0,0,0,0.781388100003824,0
14,1,0,0,1.82375570002478,0
14,1,1,1,0.65939150005579,4
14,0,1,1,0.915990700013936,4
14,0,1,1,0.953630000003614,2
14,0,1,1,0.813720199977979,4
14,1,1,1,1.3826516000554,2
14,0,1,1,0.70400599995628,4
14,0,0,1,1.18373559997417,2
14,1,1,0,1.07605090003926,0
14,1,1,0,1.87525230005849,0
14,0,1,1,1.28652869991492,2
14,0,1,1,0.996972299995832,4
14,1,1,1,0.830553999985568,4
14,1,1,1,0.800602000090294,2
14,1,0,1,1.30248720000964,2
14,1,1,1,1.94119140005205,2
14,1,1,1,0.768529900000431,2
14,1,1,1,1.1601295999717,2
14,0,0,0,0.859642800060101,0
14,1,0,1,0.973421100061387,2
14,1,1,1,1.23121710005216,4
14,1,1,1,0.847208900027908,4
14,0,1,1,0.94195609993767,4
14,1,0,0,1.52751410007477,0
14,1,1,1,0.989477399969473,2
14,0,1,1,0.658523999969475,4
14,1,1,1,0.670868600020185,4
14,0,1,1,0.796098900027573,2
14,0,1,0,1.17430249997415,0
14,0,0,0,0.805005599977449,0
14,0,1,1,2.02058010001201,2
14,0,0,0,1.444512499962,0
14,0,1,1,1.35221199993975,4
14,0,0,0,1.38646359997801,0
14,0,1,1,0.719324900070205,4
14,0,1,1,0.841053199954331,4
